junction,0,300,600,900,1200,1500,1800,2100,2400,2700,3000,3300,3600,3900,4200,4500,4800,5100,5400,5700,6000,6300,6600,6900,7200,7500,7800,8100,8400,8700,9000,9300,9600,9900,10200,10500,10800,11100,11400,11700,12000,12300,12600,12900,13200,13500,13800,14100,14400
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,0.0,19.8,68.25,114.0,135.75,156.45,207.15,219.45000000000002,264.45,329.84999999999997,329.25,359.7,341.25,353.25,395.25,354.15,308.55,272.25,284.1,259.8,216.15,166.35,108.0,107.1,93.60000000000001,52.050000000000004,31.200000000000003,18.75,7.5,2.85,0.0,3.0,7.5,4.2,1.9500000000000002,3.0,5.25,4.65,4.050000000000001,0.8999999999999999,0.0,0.0,0.0,4.5,0.44999999999999996,0.0,0.0,0.0,0.0
40.0,0.0,0.0,0.36,0.8400000000000001,0.24,0.8400000000000001,0.48,0.8400000000000001,1.08,0.6000000000000001,1.08,1.08,0.6000000000000001,1.5,1.3800000000000001,0.96,0.24,0.24,0.8400000000000001,0.48,0.6000000000000001,0.36,0.24,0.30000000000000004,0.18,0.12,0.36,0.24,0.12,0.0,0.0,0.0,0.12,0.0,0.12,0.0,0.24,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0
46.0,0.0,0.0,0.54,1.53,0.72,3.2399999999999998,12.419999999999998,18.72,32.129999999999995,24.839999999999996,41.85,73.35000000000001,79.2,79.64999999999999,81.54,42.21,15.57,3.96,9.27,0.0,0.0,8.73,0.99,0.0,0.18,0.18,0.18,0.18,0.18,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,0.0,8.549999999999999,22.23,35.910000000000004,33.839999999999996,61.92,64.8,69.48,98.46,122.76,177.21,200.96999999999997,197.46,198.18,197.46,196.56,177.12,160.02,135.63,87.66,23.22,5.3999999999999995,0.6300000000000001,5.31,3.96,2.16,2.43,1.53,0.0,1.17,4.59,3.6,3.2399999999999998,2.97,0.99,5.040000000000001,2.61,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,0.0,8.73,27.18,49.5,77.13,109.17,115.83,121.95,124.2,144.0,145.44,138.96,114.39000000000001,111.42,109.62,78.12,88.02,91.35000000000001,95.94,83.60999999999999,75.60000000000001,84.14999999999999,86.94,75.60000000000001,64.53,60.57000000000001,50.67,51.75,52.56,47.339999999999996,49.5,53.37,52.56,48.51,38.339999999999996,20.339999999999996,5.76,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72.0,0.0,0.0,0.6000000000000001,4.26,22.919999999999998,44.94,56.16,75.9,66.17999999999999,76.86,73.74,66.48,74.46000000000001,73.32000000000001,55.56,46.8,26.52,10.98,4.74,2.94,3.06,1.5,0.12,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.0,0.0,3.0,10.32,22.56,37.2,27.0,34.26,47.76,32.04,34.14,43.5,56.16,51.0,45.0,37.74,23.46,4.0200000000000005,9.78,12.600000000000001,11.7,13.14,10.86,11.28,14.04,9.48,6.959999999999999,1.7399999999999998,0.0,0.0,0.06,2.82,2.4000000000000004,3.06,1.2000000000000002,2.0999999999999996,8.64,3.3000000000000003,0.0,0.0,0.8400000000000001,3.0,4.32,4.74,1.08,0.0,0.0,0.0,0.0,0.0
81.0,0.0,0.0,0.6900000000000001,2.94,9.18,14.01,11.22,7.6499999999999995,7.32,8.370000000000001,9.72,10.44,6.6000000000000005,8.49,9.33,10.17,12.18,9.78,6.540000000000001,2.19,1.35,0.81,0.99,1.62,0.36,0.0,0.39,0.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,0.0,0.0,4.199999999999999,4.92,21.0,14.04,33.96,19.56,11.64,41.04,33.839999999999996,38.519999999999996,42.480000000000004,29.880000000000003,1.92,7.5600000000000005,14.879999999999999,2.7600000000000002,0.24,0.96,0.12,0.24,0.72,0.0,0.24,0.48,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.0,0.0,9.48,14.04,14.46,11.28,13.86,12.54,20.759999999999998,13.559999999999999,23.04,25.619999999999997,8.399999999999999,19.02,19.98,14.16,9.899999999999999,25.56,21.96,12.78,8.16,3.06,8.399999999999999,3.84,0.0,0.0,0.0,3.54,5.64,0.06,0.8999999999999999,3.7800000000000002,2.82,1.7999999999999998,0.42000000000000004,4.199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3800000000000001,3.3000000000000003,0.0,0.0,0.0,0.0,0.0
96.0,0.0,5.76,27.45,38.07000000000001,50.58,64.25999999999999,80.46,73.62,90.09,105.66,127.17,115.83,90.09,66.69,68.49000000000001,56.97,45.54,29.25,27.27,31.77,30.330000000000002,19.71,30.78,21.06,19.89,15.57,16.740000000000002,21.06,22.95,23.13,25.919999999999998,20.25,9.99,6.209999999999999,3.96,4.2299999999999995,4.2299999999999995,2.97,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,18.18,59.58,97.74,138.06,164.96999999999997,185.76,214.29,255.87,246.33,228.6,216.71999999999997,209.70000000000002,215.91,236.79,206.54999999999998,177.75,132.12,115.38,120.78,127.71,66.24000000000001,20.61,8.19,15.48,27.0,13.59,0.09,5.76,9.0,10.35,20.07,21.51,11.34,9.0,6.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0,1.59,0.8699999999999999,2.73,4.35,3.12,7.5600000000000005,7.74,4.7700000000000005,7.08,10.92,3.0,3.66,1.41,1.7399999999999998,3.3000000000000003,3.75,3.81,0.0,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.0,0.0,0.0,0.0,0.8400000000000001,3.4799999999999995,6.0,4.59,7.470000000000001,3.81,6.93,4.5,0.24,0.30000000000000004,0.78,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106.0,0.0,0.0,3.84,2.4000000000000004,5.82,10.68,12.36,11.94,14.22,14.700000000000001,36.36,35.339999999999996,1.62,0.12,0.0,0.12,0.36,0.6000000000000001,0.24,0.24,0.24,0.0,0.0,0.12,0.12,0.0,0.0,0.36,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.0,0.0,0.0,0.42000000000000004,1.02,2.55,3.4499999999999997,4.26,5.43,6.39,3.33,7.59,7.529999999999999,9.09,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,0.0,8.16,22.32,26.82,29.46,30.72,40.019999999999996,33.24,19.14,31.56,51.54,49.199999999999996,39.480000000000004,44.82,37.8,33.24,34.980000000000004,24.299999999999997,16.86,25.5,32.7,31.14,19.5,19.740000000000002,15.24,10.44,2.94,3.12,6.720000000000001,8.76,6.8999999999999995,5.4,6.48,9.3,10.08,7.800000000000001,2.2199999999999998,1.08,6.6000000000000005,9.959999999999999,6.959999999999999,6.0,5.699999999999999,3.0,0.30000000000000004,0.0,0.0,0.0,0.0
140.0,0.0,5.46,9.51,5.76,10.74,9.39,13.049999999999999,16.259999999999998,14.399999999999999,8.07,13.080000000000002,12.149999999999999,10.02,14.399999999999999,7.92,16.5,13.919999999999998,11.879999999999999,18.84,9.84,9.03,7.470000000000001,7.92,6.8100000000000005,9.540000000000001,10.26,0.78,6.27,3.1500000000000004,0.0,1.98,4.74,6.12,8.73,1.9500000000000002,0.0,3.1500000000000004,3.51,2.34,0.66,0.66,3.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
