junction,0,300,600,900,1200,1500,1800,2100,2400,2700,3000,3300,3600,3900,4200,4500,4800,5100,5400,5700,6000,6300,6600,6900,7200,7500,7800,8100,8400,8700,9000,9300,9600,9900,10200,10500,10800,11100,11400,11700,12000,12300,12600,12900,13200,13500,13800,14100,14400
34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.0,0.0,27.6,85.35000000000001,93.89999999999999,147.15,198.6,220.65,250.65,247.95000000000002,262.95000000000005,306.90000000000003,338.55,325.35,350.4,333.0,304.5,292.04999999999995,275.55,245.85000000000002,193.35000000000002,142.20000000000002,106.5,71.25,70.95,43.8,18.6,12.9,7.95,3.3,7.65,8.549999999999999,2.6999999999999997,4.2,0.75,5.55,5.7,3.75,0.0,4.8,10.05,4.2,3.45,6.1499999999999995,6.45,6.45,2.85,4.050000000000001,0.8999999999999999,0.0
40.0,0.0,0.0,0.24,0.36,0.24,0.6000000000000001,0.48,3.42,4.38,1.44,0.8400000000000001,1.08,1.44,0.96,0.96,0.36,0.48,0.72,0.36,0.36,0.12,0.36,0.24,0.36,0.24,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.24,0.12,0.0,0.0,0.36,0.0,0.12,0.12,0.24,0.12,0.12,0.0,0.12,0.0,0.0
46.0,0.0,0.0,2.16,2.88,2.97,25.56,19.44,6.57,12.87,47.97,123.75,101.52,33.93,55.08,26.73,16.560000000000002,0.72,0.6300000000000001,0.54,0.18,2.88,0.36,0.18,0.0,0.0,0.0,0.09,0.09,0.18,0.18,0.18,0.18,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49.0,0.0,6.93,19.98,45.089999999999996,44.73,29.97,44.910000000000004,86.04,121.77,169.02,224.28000000000003,235.62,218.96999999999997,198.81,195.48,187.10999999999999,174.15,153.9,128.43,100.53,85.67999999999999,107.55,103.41,77.22,36.63,8.64,7.56,4.68,0.09,0.09,0.0,0.27,5.76,1.89,0.0,0.09,0.09,0.09,0.0,0.0,0.0,1.98,2.25,0.54,2.97,0.45,0.0,0.0,0.0
56.0,0.0,8.01,24.660000000000004,43.199999999999996,77.39999999999999,89.01,106.56,120.06,137.79,135.72,150.48,165.33,141.66,136.07999999999998,120.42,94.59,70.02,77.76,78.92999999999999,72.35999999999999,84.96,101.16,96.66,80.55,75.60000000000001,65.16,58.86,57.51,54.99,58.32000000000001,52.199999999999996,52.56,54.81,56.160000000000004,57.33,55.62,49.5,47.160000000000004,41.22,24.57,4.86,1.89,2.97,4.05,2.97,2.97,0.0,0.0,0.0
72.0,0.0,0.0,5.4,12.899999999999999,17.88,25.56,52.199999999999996,86.94,106.32,104.28,124.19999999999999,100.68,66.06,62.519999999999996,46.32,58.08,51.599999999999994,32.099999999999994,11.82,1.6800000000000002,0.24,0.12,0.24,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.0,0.0,3.84,9.3,24.42,60.72,80.28,77.58,77.03999999999999,69.53999999999999,54.12,51.42,44.76,43.980000000000004,44.22,37.14,14.46,8.94,11.64,7.62,7.5,7.74,10.5,2.2800000000000002,1.8599999999999999,2.88,0.06,2.64,5.1,2.46,6.0,4.74,3.84,3.96,3.3600000000000003,0.78,0.6000000000000001,4.68,4.0200000000000005,0.0,1.8599999999999999,6.48,4.86,0.8400000000000001,0.06,0.0,0.0,0.0,0.0,0.0
81.0,0.0,0.0,3.87,7.6499999999999995,3.69,6.6000000000000005,8.58,4.050000000000001,1.1400000000000001,10.05,14.49,11.97,15.120000000000001,11.94,14.100000000000001,6.42,10.44,6.300000000000001,4.68,2.61,0.44999999999999996,0.27,2.04,2.61,0.0,0.0,0.30000000000000004,0.06,0.30000000000000004,0.03,0.0,0.0,0.0,0.0,0.63,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0
85.0,0.0,0.0,6.48,5.28,2.4000000000000004,15.48,27.96,17.64,33.24,43.56,40.2,57.36,77.76,48.0,12.36,5.04,0.24,0.0,0.0,3.84,0.72,0.0,0.0,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.48,0.24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.0,0.0,6.540000000000001,9.24,11.94,17.580000000000002,22.56,15.899999999999999,19.32,18.72,13.02,14.64,27.900000000000002,20.759999999999998,30.72,21.419999999999998,12.48,5.1,1.7999999999999998,11.399999999999999,10.620000000000001,14.580000000000002,8.040000000000001,0.72,0.18,7.02,6.720000000000001,9.120000000000001,0.12,0.0,3.7800000000000002,3.84,1.6800000000000002,0.0,1.3800000000000001,3.24,0.0,0.0,0.0,0.0,0.0,1.26,3.42,2.7,6.66,0.0,4.68,0.0,0.0,0.0
96.0,0.0,4.95,22.77,41.58,51.12,69.39,79.92,89.91,100.8,107.46,117.89999999999999,103.67999999999999,79.2,74.88,64.44,69.48,47.160000000000004,46.17,36.17999999999999,34.92,68.22,38.160000000000004,19.53,17.55,14.040000000000001,15.209999999999999,19.169999999999998,21.96,22.05,10.35,8.19,19.8,15.209999999999999,10.709999999999999,7.6499999999999995,3.78,3.42,2.97,0.8099999999999999,2.25,2.97,2.34,2.79,0.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,9.9,46.26,99.89999999999999,122.22,188.82,275.84999999999997,281.43,224.82,216.9,218.70000000000002,200.88,143.19,125.55,144.09,149.4,147.42,102.42,84.96,92.52,109.8,110.07000000000001,73.71,19.98,39.42,88.2,72.63,28.44,16.29,20.339999999999996,11.61,4.59,9.0,14.4,9.540000000000001,10.799999999999999,9.0,6.03,9.0,8.82,9.540000000000001,13.77,9.0,0.18,0.9,14.94,19.349999999999998,12.87,8.01
100.0,0.0,0.0,0.0,0.0,0.06,1.5,0.48,1.6800000000000002,2.7600000000000002,1.56,8.16,7.59,7.74,2.04,0.27,0.27,1.92,3.84,1.32,1.92,0.0,0.0,0.39,0.42000000000000004,0.0,0.0,0.54,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.0,0.0,0.0,1.9500000000000002,4.86,4.59,1.8599999999999999,0.48,3.4499999999999997,5.34,5.49,2.82,2.04,3.0,2.43,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106.0,0.0,0.0,4.92,9.0,7.5,10.8,8.399999999999999,12.78,18.96,25.08,12.78,14.100000000000001,8.040000000000001,0.12,0.12,0.12,0.0,0.6000000000000001,0.24,0.24,0.12,0.36,0.12,0.24,0.24,0.36,0.0,0.24,0.12,0.12,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.0,0.0,0.0,0.0,0.8699999999999999,2.91,8.040000000000001,8.7,7.050000000000001,9.75,13.649999999999999,10.89,10.709999999999999,8.34,3.2700000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,0.0,5.82,12.96,25.5,30.240000000000002,26.64,37.92,50.34,51.78,44.46,49.92,60.12,55.32000000000001,26.22,19.32,20.64,30.54,26.22,22.32,18.18,18.240000000000002,16.5,14.52,10.02,5.58,7.5,10.14,6.36,4.32,6.84,10.379999999999999,7.38,5.9399999999999995,12.78,12.0,4.26,0.0,0.12,0.0,2.16,3.7800000000000002,3.5999999999999996,1.98,0.06,0.0,0.0,0.0,0.66,3.0
140.0,0.0,3.21,7.5,9.24,13.830000000000002,9.18,5.88,14.580000000000002,14.91,11.31,20.91,17.79,8.76,8.82,17.37,15.54,9.69,10.98,6.42,16.77,6.209999999999999,6.84,11.879999999999999,13.5,11.100000000000001,5.550000000000001,2.58,5.07,2.88,3.57,1.9500000000000002,7.68,8.91,2.94,2.7600000000000002,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,5.07,0.72,0.0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
